file,face,AU,activation
sad-man.jpg,0,AU28,0.0506126694381237
sad-man.jpg,0,AU43,0.43130406737327576
piggyback.jpg,0,AU01,0.6959397196769714
piggyback.jpg,0,AU02,0.42540106177330017
piggyback.jpg,0,AU04,0.4512251615524292
piggyback.jpg,0,AU05,0.3131083846092224
piggyback.jpg,0,AU06,0.8653048872947693
piggyback.jpg,0,AU07,1.0
piggyback.jpg,0,AU09,0.7271193861961365
piggyback.jpg,0,AU10,0.9444517493247986
piggyback.jpg,0,AU11,0.0
piggyback.jpg,0,AU12,0.8885590434074402
piggyback.jpg,0,AU14,0.528438150882721
piggyback.jpg,0,AU15,0.5152727365493774
piggyback.jpg,0,AU17,0.19220033288002014
piggyback.jpg,0,AU20,1.0
piggyback.jpg,0,AU23,0.13037629425525665
piggyback.jpg,0,AU24,0.010582484304904938
piggyback.jpg,0,AU25,0.9997454285621643
piggyback.jpg,0,AU26,0.5901827812194824
piggyback.jpg,0,AU28,0.15353912115097046
piggyback.jpg,0,AU43,0.4111601710319519
piggyback.jpg,1,AU01,0.3630846440792084
piggyback.jpg,1,AU02,0.3722344934940338
piggyback.jpg,1,AU04,0.5007599592208862
piggyback.jpg,1,AU05,0.23513838648796082
piggyback.jpg,1,AU06,0.7813284397125244
piggyback.jpg,1,AU07,1.0
piggyback.jpg,1,AU09,0.5565441846847534
piggyback.jpg,1,AU10,0.9943416118621826
piggyback.jpg,1,AU11,1.0
piggyback.jpg,1,AU12,0.9364284873008728
piggyback.jpg,1,AU14,0.7909547090530396
piggyback.jpg,1,AU15,0.2681225538253784
piggyback.jpg,1,AU17,0.20478813350200653
piggyback.jpg,1,AU20,1.0
piggyback.jpg,1,AU23,0.17729005217552185
piggyback.jpg,1,AU24,0.018933646380901337
piggyback.jpg,1,AU25,0.999900221824646
piggyback.jpg,1,AU26,0.22633729875087738
piggyback.jpg,1,AU28,0.2927003502845764
piggyback.jpg,1,AU43,0.863010585308075
students.jpg,0,AU01,0.49107277393341064
students.jpg,0,AU02,0.2280350774526596
students.jpg,0,AU04,0.7683106660842896
students.jpg,0,AU05,0.5001938343048096
students.jpg,0,AU06,0.05042749270796776
students.jpg,0,AU07,0.0
students.jpg,0,AU09,0.18243557214736938
students.jpg,0,AU10,0.0032647699117660522
students.jpg,0,AU11,1.0
students.jpg,0,AU12,0.017239101231098175
students.jpg,0,AU14,0.29781007766723633
students.jpg,0,AU15,0.6732549071311951
students.jpg,0,AU17,0.5407629013061523
students.jpg,0,AU20,0.0
students.jpg,0,AU23,0.576934814453125
students.jpg,0,AU24,0.6420626044273376
students.jpg,0,AU25,0.18495610356330872
students.jpg,0,AU26,0.1232987642288208
students.jpg,0,AU28,0.8067019581794739
students.jpg,0,AU43,0.05863798037171364
students.jpg,1,AU01,0.44736456871032715
students.jpg,1,AU02,0.4242357909679413
students.jpg,1,AU04,0.06805562973022461
students.jpg,1,AU05,0.3129881024360657
students.jpg,1,AU06,0.8714341521263123
students.jpg,1,AU07,1.0
students.jpg,1,AU09,0.33806729316711426
students.jpg,1,AU10,0.8738200664520264
students.jpg,1,AU11,0.0
students.jpg,1,AU12,0.9621092081069946
students.jpg,1,AU14,0.7827537059783936
students.jpg,1,AU15,0.24055585265159607
students.jpg,1,AU17,0.10193831473588943
students.jpg,1,AU20,1.0
students.jpg,1,AU23,0.06144552677869797
students.jpg,1,AU24,0.008649618364870548
students.jpg,1,AU25,0.9977235198020935
students.jpg,1,AU26,0.5658130645751953
students.jpg,1,AU28,0.020336883142590523
students.jpg,1,AU43,0.014533360488712788
students.jpg,2,AU01,0.7323760986328125
students.jpg,2,AU02,0.42456355690956116
students.jpg,2,AU04,0.2879984974861145
students.jpg,2,AU05,0.38197052478790283
students.jpg,2,AU06,0.7151899337768555
students.jpg,2,AU07,0.0
students.jpg,2,AU09,0.3216773271560669
students.jpg,2,AU10,0.3672119379043579
students.jpg,2,AU11,1.0
students.jpg,2,AU12,0.7861111760139465
students.jpg,2,AU14,0.7172048091888428
students.jpg,2,AU15,0.33100685477256775
students.jpg,2,AU17,0.26348254084587097
students.jpg,2,AU20,1.0
students.jpg,2,AU23,0.1337066888809204
students.jpg,2,AU24,0.06361162662506104
students.jpg,2,AU25,0.9990309476852417
students.jpg,2,AU26,0.40635955333709717
students.jpg,2,AU28,0.07234182208776474
students.jpg,2,AU43,0.04594489559531212
students.jpg,3,AU01,0.5208976864814758
students.jpg,3,AU02,0.3932415246963501
students.jpg,3,AU04,0.7969824075698853
students.jpg,3,AU05,0.4203636944293976
students.jpg,3,AU06,0.09703370183706284
students.jpg,3,AU07,0.0
students.jpg,3,AU09,0.28406158089637756
students.jpg,3,AU10,0.02547307312488556
students.jpg,3,AU11,0.0
students.jpg,3,AU12,0.0830748975276947
students.jpg,3,AU14,0.30005189776420593
students.jpg,3,AU15,0.599907636642456
students.jpg,3,AU17,0.6149714589118958
students.jpg,3,AU20,0.0
students.jpg,3,AU23,0.5943353772163391
students.jpg,3,AU24,0.715338945388794
students.jpg,3,AU25,0.46243658661842346
students.jpg,3,AU26,0.45018234848976135
students.jpg,3,AU28,0.7829052805900574
students.jpg,3,AU43,0.22724132239818573
arguing.jpg,0,AU01,0.2216278314590454
arguing.jpg,0,AU02,0.10262405872344971
arguing.jpg,0,AU04,0.2082243114709854
arguing.jpg,0,AU05,0.3558880686759949
arguing.jpg,0,AU06,0.05709357187151909
arguing.jpg,0,AU07,0.0
arguing.jpg,0,AU09,0.19782599806785583
arguing.jpg,0,AU10,0.002343391068279743
arguing.jpg,0,AU11,1.0
arguing.jpg,0,AU12,0.08775405585765839
arguing.jpg,0,AU14,0.5416494011878967
arguing.jpg,0,AU15,0.16964195668697357
arguing.jpg,0,AU17,0.25408053398132324
arguing.jpg,0,AU20,0.0
arguing.jpg,0,AU23,0.5714929699897766
arguing.jpg,0,AU24,0.6206585168838501
arguing.jpg,0,AU25,0.5413205623626709
arguing.jpg,0,AU26,0.2683136761188507
arguing.jpg,0,AU28,0.10606086999177933
arguing.jpg,0,AU43,0.06622330099344254
arguing.jpg,1,AU01,0.3945680260658264
arguing.jpg,1,AU02,0.20082727074623108
arguing.jpg,1,AU04,0.5649380683898926
arguing.jpg,1,AU05,0.4299815893173218
arguing.jpg,1,AU06,0.07420529425144196
arguing.jpg,1,AU07,0.0
arguing.jpg,1,AU09,0.13692070543766022
arguing.jpg,1,AU10,0.00019320765568409115
arguing.jpg,1,AU11,0.0
arguing.jpg,1,AU12,0.03121347166597843
arguing.jpg,1,AU14,0.21236246824264526
arguing.jpg,1,AU15,0.6229532361030579
arguing.jpg,1,AU17,0.4854188859462738
arguing.jpg,1,AU20,0.0
arguing.jpg,1,AU23,0.29231780767440796
arguing.jpg,1,AU24,0.5623900890350342
arguing.jpg,1,AU25,0.2022205889225006
arguing.jpg,1,AU26,0.15253834426403046
arguing.jpg,1,AU28,0.7982697486877441
arguing.jpg,1,AU43,0.030314432457089424
happy-man.jpg,0,AU01,0.5989091396331787
happy-man.jpg,0,AU02,0.5535712838172913
happy-man.jpg,0,AU04,0.21061637997627258
happy-man.jpg,0,AU05,0.31545186042785645
happy-man.jpg,0,AU06,0.9376656413078308
happy-man.jpg,0,AU07,1.0
happy-man.jpg,0,AU09,0.6258209347724915
happy-man.jpg,0,AU10,0.948785126209259
happy-man.jpg,0,AU11,1.0
happy-man.jpg,0,AU12,0.9820926189422607
happy-man.jpg,0,AU14,0.6781482100486755
happy-man.jpg,0,AU15,0.20449265837669373
happy-man.jpg,0,AU17,0.25845396518707275
happy-man.jpg,0,AU20,1.0
happy-man.jpg,0,AU23,0.11839087307453156
happy-man.jpg,0,AU24,0.018195118755102158
happy-man.jpg,0,AU25,0.9989930987358093
happy-man.jpg,0,AU26,0.6347811818122864
happy-man.jpg,0,AU28,0.13601809740066528
happy-man.jpg,0,AU43,0.24919889867305756
bills.jpg,0,AU01,0.4130770266056061
bills.jpg,0,AU02,0.23292230069637299
bills.jpg,0,AU04,0.7577177286148071
bills.jpg,0,AU05,0.2615754008293152
bills.jpg,0,AU06,0.10463781654834747
bills.jpg,0,AU07,0.0
bills.jpg,0,AU09,0.24654799699783325
bills.jpg,0,AU10,0.0023041756357997656
bills.jpg,0,AU11,0.0
bills.jpg,0,AU12,0.03859753534197807
bills.jpg,0,AU14,0.3709820508956909
bills.jpg,0,AU15,0.4048478901386261
bills.jpg,0,AU17,0.3655816316604614
bills.jpg,0,AU20,0.0
bills.jpg,0,AU23,0.505584180355072
bills.jpg,0,AU24,0.6938533782958984
bills.jpg,0,AU25,0.0031870051752775908
bills.jpg,0,AU26,0.17794226109981537
bills.jpg,0,AU28,0.15768630802631378
bills.jpg,0,AU43,0.7994869947433472
back-off.jpg,0,AU01,0.3135965168476105
back-off.jpg,0,AU02,0.21266382932662964
back-off.jpg,0,AU04,0.3005426228046417
back-off.jpg,0,AU05,0.5932855010032654
back-off.jpg,0,AU06,0.16143248975276947
back-off.jpg,0,AU07,0.0
back-off.jpg,0,AU09,0.1808457225561142
back-off.jpg,0,AU10,0.08647409081459045
back-off.jpg,0,AU11,1.0
back-off.jpg,0,AU12,0.16100555658340454
back-off.jpg,0,AU14,0.2810554504394531
back-off.jpg,0,AU15,0.24896708130836487
back-off.jpg,0,AU17,0.27300432324409485
back-off.jpg,0,AU20,1.0
back-off.jpg,0,AU23,0.20945380628108978
back-off.jpg,0,AU24,0.10082294791936874
back-off.jpg,0,AU25,0.9959348440170288
back-off.jpg,0,AU26,0.666486382484436
back-off.jpg,0,AU28,0.019612736999988556
back-off.jpg,0,AU43,0.058509428054094315
grandparents.jpg,0,AU01,0.22475658357143402
grandparents.jpg,0,AU02,0.1782936155796051
grandparents.jpg,0,AU04,0.6995082497596741
grandparents.jpg,0,AU05,0.31313368678092957
grandparents.jpg,0,AU06,0.5712298154830933
grandparents.jpg,0,AU07,1.0
grandparents.jpg,0,AU09,0.47528567910194397
grandparents.jpg,0,AU10,0.3779431879520416
grandparents.jpg,0,AU11,0.0
grandparents.jpg,0,AU12,0.6250126361846924
grandparents.jpg,0,AU14,0.5226694941520691
grandparents.jpg,0,AU15,0.5144433975219727
grandparents.jpg,0,AU17,0.19655299186706543
grandparents.jpg,0,AU20,1.0
grandparents.jpg,0,AU23,0.38841232657432556
grandparents.jpg,0,AU24,0.030048908665776253
grandparents.jpg,0,AU25,0.9997077584266663
grandparents.jpg,0,AU26,0.7545084357261658
grandparents.jpg,0,AU28,0.05228801816701889
grandparents.jpg,0,AU43,0.8272342681884766
grandparents.jpg,1,AU01,0.5014218688011169
grandparents.jpg,1,AU02,0.29094651341438293
grandparents.jpg,1,AU04,0.33945775032043457
grandparents.jpg,1,AU05,0.22138287127017975
grandparents.jpg,1,AU06,0.8787221908569336
grandparents.jpg,1,AU07,1.0
grandparents.jpg,1,AU09,0.809765100479126
grandparents.jpg,1,AU10,0.9759076237678528
grandparents.jpg,1,AU11,1.0
grandparents.jpg,1,AU12,0.8686937689781189
grandparents.jpg,1,AU14,0.8027433156967163
grandparents.jpg,1,AU15,0.20068471133708954
grandparents.jpg,1,AU17,0.22491027414798737
grandparents.jpg,1,AU20,1.0
grandparents.jpg,1,AU23,0.24514354765415192
grandparents.jpg,1,AU24,0.00813930481672287
grandparents.jpg,1,AU25,0.9999175071716309
grandparents.jpg,1,AU26,0.9225995540618896
grandparents.jpg,1,AU28,0.02013157680630684
grandparents.jpg,1,AU43,0.5205909013748169
grandparents.jpg,2,AU01,0.46590033173561096
grandparents.jpg,2,AU02,0.35138875246047974
grandparents.jpg,2,AU04,0.5639098882675171
grandparents.jpg,2,AU05,0.564146876335144
grandparents.jpg,2,AU06,0.04787125438451767
grandparents.jpg,2,AU07,0.0
grandparents.jpg,2,AU09,0.15244276821613312
grandparents.jpg,2,AU10,0.21035689115524292
grandparents.jpg,2,AU11,0.0
grandparents.jpg,2,AU12,0.021858518943190575
grandparents.jpg,2,AU14,0.17419937252998352
grandparents.jpg,2,AU15,0.7297638654708862
grandparents.jpg,2,AU17,0.5053935647010803
grandparents.jpg,2,AU20,0.0
grandparents.jpg,2,AU23,0.794121503829956
grandparents.jpg,2,AU24,0.7231980562210083
grandparents.jpg,2,AU25,0.004140657838433981
grandparents.jpg,2,AU26,0.196855828166008
grandparents.jpg,2,AU28,0.22618858516216278
grandparents.jpg,2,AU43,0.07460769265890121
enjoying-the-sun.jpg,0,AU01,0.429590106010437
enjoying-the-sun.jpg,0,AU02,0.39795708656311035
enjoying-the-sun.jpg,0,AU04,0.42786574363708496
enjoying-the-sun.jpg,0,AU05,0.39247652888298035
enjoying-the-sun.jpg,0,AU06,0.5552632808685303
enjoying-the-sun.jpg,0,AU07,1.0
enjoying-the-sun.jpg,0,AU09,0.31823959946632385
enjoying-the-sun.jpg,0,AU10,0.04299777373671532
enjoying-the-sun.jpg,0,AU11,1.0
enjoying-the-sun.jpg,0,AU12,0.698970377445221
enjoying-the-sun.jpg,0,AU14,0.5047162771224976
enjoying-the-sun.jpg,0,AU15,0.4414500296115875
enjoying-the-sun.jpg,0,AU17,0.5864760875701904
enjoying-the-sun.jpg,0,AU20,0.0
enjoying-the-sun.jpg,0,AU23,0.21433322131633759
enjoying-the-sun.jpg,0,AU24,0.6249411106109619
enjoying-the-sun.jpg,0,AU25,0.8293114304542542
enjoying-the-sun.jpg,0,AU26,0.18662004172801971
enjoying-the-sun.jpg,0,AU28,0.15534932911396027
enjoying-the-sun.jpg,0,AU43,0.674510657787323
claws.jpg,0,AU01,0.34994325041770935
claws.jpg,0,AU02,0.11334684491157532
claws.jpg,0,AU04,0.9112145304679871
claws.jpg,0,AU05,0.326995849609375
claws.jpg,0,AU06,0.7668036222457886
claws.jpg,0,AU07,0.0
claws.jpg,0,AU09,0.5964849591255188
claws.jpg,0,AU10,0.8743411898612976
claws.jpg,0,AU11,1.0
claws.jpg,0,AU12,0.8088650107383728
claws.jpg,0,AU14,0.318075954914093
claws.jpg,0,AU15,0.43364641070365906
claws.jpg,0,AU17,0.18172040581703186
claws.jpg,0,AU20,1.0
claws.jpg,0,AU23,0.305865615606308
claws.jpg,0,AU24,0.007381541654467583
claws.jpg,0,AU25,0.9999122619628906
claws.jpg,0,AU26,0.910560131072998
claws.jpg,0,AU28,0.06239040940999985
claws.jpg,0,AU43,0.6047071814537048
disagreement.jpg,0,AU01,0.42960381507873535
disagreement.jpg,0,AU02,0.22702093422412872
disagreement.jpg,0,AU04,0.18588823080062866
disagreement.jpg,0,AU05,0.5117543935775757
disagreement.jpg,0,AU06,0.08419865369796753
disagreement.jpg,0,AU07,0.0
disagreement.jpg,0,AU09,0.1057470515370369
disagreement.jpg,0,AU10,0.009922084398567677
disagreement.jpg,0,AU11,1.0
disagreement.jpg,0,AU12,0.05262422934174538
disagreement.jpg,0,AU14,0.20823895931243896
disagreement.jpg,0,AU15,0.295027494430542
disagreement.jpg,0,AU17,0.5172180533409119
disagreement.jpg,0,AU20,0.0
disagreement.jpg,0,AU23,0.2803226113319397
disagreement.jpg,0,AU24,0.5404667854309082
disagreement.jpg,0,AU25,0.3035600483417511
disagreement.jpg,0,AU26,0.28447386622428894
disagreement.jpg,0,AU28,0.04996877536177635
disagreement.jpg,0,AU43,0.01957514137029648
disagreement.jpg,1,AU01,0.37749171257019043
disagreement.jpg,1,AU02,0.1666688174009323
disagreement.jpg,1,AU04,0.5802274346351624
disagreement.jpg,1,AU05,0.22864262759685516
disagreement.jpg,1,AU06,0.06746435165405273
disagreement.jpg,1,AU07,0.0
disagreement.jpg,1,AU09,0.30152618885040283
disagreement.jpg,1,AU10,0.02894413284957409
disagreement.jpg,1,AU11,1.0
disagreement.jpg,1,AU12,0.04880788177251816
disagreement.jpg,1,AU14,0.3357318937778473
disagreement.jpg,1,AU15,0.30742424726486206
disagreement.jpg,1,AU17,0.23110169172286987
disagreement.jpg,1,AU20,0.0
disagreement.jpg,1,AU23,0.24066422879695892
disagreement.jpg,1,AU24,0.23652732372283936
disagreement.jpg,1,AU25,0.9698740839958191
disagreement.jpg,1,AU26,0.8051225543022156
disagreement.jpg,1,AU28,0.010012063197791576
disagreement.jpg,1,AU43,0.5750392079353333
disagreement.jpg,2,AU01,0.44421136379241943
disagreement.jpg,2,AU02,0.41007688641548157
disagreement.jpg,2,AU04,0.1781305968761444
disagreement.jpg,2,AU05,0.23211941123008728
disagreement.jpg,2,AU06,0.08529090136289597
disagreement.jpg,2,AU07,0.0
disagreement.jpg,2,AU09,0.24117553234100342
disagreement.jpg,2,AU10,0.00026342886849306524
disagreement.jpg,2,AU11,0.0
disagreement.jpg,2,AU12,0.10741838812828064
disagreement.jpg,2,AU14,0.5532320737838745
disagreement.jpg,2,AU15,0.16745571792125702
disagreement.jpg,2,AU17,0.4199164807796478
disagreement.jpg,2,AU20,0.0
disagreement.jpg,2,AU23,0.5631555318832397
disagreement.jpg,2,AU24,0.4696783721446991
disagreement.jpg,2,AU25,0.9699540734291077
disagreement.jpg,2,AU26,0.5223878622055054
disagreement.jpg,2,AU28,0.07770593464374542
disagreement.jpg,2,AU43,0.26539891958236694
tablet.jpg,0,AU01,0.30020052194595337
tablet.jpg,0,AU02,0.17610545456409454
tablet.jpg,0,AU04,0.22155646979808807
tablet.jpg,0,AU05,0.3273155689239502
tablet.jpg,0,AU06,0.09449571371078491
tablet.jpg,0,AU07,0.0
tablet.jpg,0,AU09,0.2627716064453125
tablet.jpg,0,AU10,0.012550568208098412
tablet.jpg,0,AU11,0.0
tablet.jpg,0,AU12,0.02782016061246395
tablet.jpg,0,AU14,0.3650006353855133
tablet.jpg,0,AU15,0.2565307319164276
tablet.jpg,0,AU17,0.6035744547843933
tablet.jpg,0,AU20,0.0
tablet.jpg,0,AU23,0.3664858639240265
tablet.jpg,0,AU24,0.5153616070747375
tablet.jpg,0,AU25,0.1014009639620781
tablet.jpg,0,AU26,0.21235163509845734
tablet.jpg,0,AU28,0.21517491340637207
tablet.jpg,0,AU43,0.29921987652778625
laughing-couple.jpg,0,AU01,0.4963877201080322
laughing-couple.jpg,0,AU02,0.3907022476196289
laughing-couple.jpg,0,AU04,0.26191750168800354
laughing-couple.jpg,0,AU05,0.330649733543396
laughing-couple.jpg,0,AU06,0.8971043229103088
laughing-couple.jpg,0,AU07,1.0
laughing-couple.jpg,0,AU09,0.5665878653526306
laughing-couple.jpg,0,AU10,0.7933393120765686
laughing-couple.jpg,0,AU11,1.0
laughing-couple.jpg,0,AU12,0.9446300864219666
laughing-couple.jpg,0,AU14,0.5562630295753479
laughing-couple.jpg,0,AU15,0.4451640546321869
laughing-couple.jpg,0,AU17,0.40088436007499695
laughing-couple.jpg,0,AU20,0.0
laughing-couple.jpg,0,AU23,0.12202287465333939
laughing-couple.jpg,0,AU24,0.3148675858974457
laughing-couple.jpg,0,AU25,0.9368876218795776
laughing-couple.jpg,0,AU26,0.3718245029449463
laughing-couple.jpg,0,AU28,0.04506605491042137
laughing-couple.jpg,0,AU43,0.7295935153961182
laughing-couple.jpg,1,AU01,0.4565187990665436
laughing-couple.jpg,1,AU02,0.26552602648735046
laughing-couple.jpg,1,AU04,0.6866055130958557
laughing-couple.jpg,1,AU05,0.5492845177650452
laughing-couple.jpg,1,AU06,0.08138448745012283
laughing-couple.jpg,1,AU07,0.0
laughing-couple.jpg,1,AU09,0.13219493627548218
laughing-couple.jpg,1,AU10,0.16921141743659973
laughing-couple.jpg,1,AU11,1.0
laughing-couple.jpg,1,AU12,0.02710690349340439
laughing-couple.jpg,1,AU14,0.3179587423801422
laughing-couple.jpg,1,AU15,0.5073939561843872
laughing-couple.jpg,1,AU17,0.4424976110458374
laughing-couple.jpg,1,AU20,0.0
laughing-couple.jpg,1,AU23,0.6577444076538086
laughing-couple.jpg,1,AU24,0.5947986245155334
laughing-couple.jpg,1,AU25,0.05566878989338875
laughing-couple.jpg,1,AU26,0.07735477387905121
laughing-couple.jpg,1,AU28,0.7484817504882812
laughing-couple.jpg,1,AU43,0.05619253218173981
laughing-couple.jpg,2,AU01,0.42510804533958435
laughing-couple.jpg,2,AU02,0.2342732697725296
laughing-couple.jpg,2,AU04,0.6289925575256348
laughing-couple.jpg,2,AU05,0.30932772159576416
laughing-couple.jpg,2,AU06,0.5294604897499084
laughing-couple.jpg,2,AU07,1.0
laughing-couple.jpg,2,AU09,0.46853503584861755
laughing-couple.jpg,2,AU10,0.7074587345123291
laughing-couple.jpg,2,AU11,1.0
laughing-couple.jpg,2,AU12,0.5925882458686829
laughing-couple.jpg,2,AU14,0.41552215814590454
laughing-couple.jpg,2,AU15,0.14408934116363525
laughing-couple.jpg,2,AU17,0.47589561343193054
laughing-couple.jpg,2,AU20,1.0
laughing-couple.jpg,2,AU23,0.5799447298049927
laughing-couple.jpg,2,AU24,0.49638283252716064
laughing-couple.jpg,2,AU25,0.743454098701477
laughing-couple.jpg,2,AU26,0.22783325612545013
laughing-couple.jpg,2,AU28,0.39724406599998474
laughing-couple.jpg,2,AU43,0.883089542388916
handshake.jpg,0,AU01,0.5388705134391785
handshake.jpg,0,AU02,0.5618215203285217
handshake.jpg,0,AU04,0.30170339345932007
handshake.jpg,0,AU05,0.36397072672843933
handshake.jpg,0,AU06,0.8287466764450073
handshake.jpg,0,AU07,1.0
handshake.jpg,0,AU09,0.3852512240409851
handshake.jpg,0,AU10,0.9151821136474609
handshake.jpg,0,AU11,0.0
handshake.jpg,0,AU12,0.9588460922241211
handshake.jpg,0,AU14,0.3807957172393799
handshake.jpg,0,AU15,0.1995254009962082
handshake.jpg,0,AU17,0.20465371012687683
handshake.jpg,0,AU20,1.0
handshake.jpg,0,AU23,0.0632808580994606
handshake.jpg,0,AU24,0.016371911391615868
handshake.jpg,0,AU25,0.9995757937431335
handshake.jpg,0,AU26,0.40279024839401245
handshake.jpg,0,AU28,0.06229511275887489
handshake.jpg,0,AU43,0.07914460450410843
handshake.jpg,1,AU01,0.3533332645893097
handshake.jpg,1,AU02,0.2844060957431793
handshake.jpg,1,AU04,0.3043433725833893
handshake.jpg,1,AU05,0.3034631311893463
handshake.jpg,1,AU06,0.8177641034126282
handshake.jpg,1,AU07,1.0
handshake.jpg,1,AU09,0.33983516693115234
handshake.jpg,1,AU10,0.01953723467886448
handshake.jpg,1,AU11,1.0
handshake.jpg,1,AU12,0.9467640519142151
handshake.jpg,1,AU14,0.6563553810119629
handshake.jpg,1,AU15,0.352663516998291
handshake.jpg,1,AU17,0.4160362184047699
handshake.jpg,1,AU20,1.0
handshake.jpg,1,AU23,0.37676116824150085
handshake.jpg,1,AU24,0.0962134450674057
handshake.jpg,1,AU25,0.9996101260185242
handshake.jpg,1,AU26,0.48094770312309265
handshake.jpg,1,AU28,0.025594981387257576
handshake.jpg,1,AU43,0.6164169907569885
handshake.jpg,2,AU01,0.35235363245010376
handshake.jpg,2,AU02,0.19053936004638672
handshake.jpg,2,AU04,0.5180462002754211
handshake.jpg,2,AU05,0.5394755601882935
handshake.jpg,2,AU06,0.03915052488446236
handshake.jpg,2,AU07,0.0
handshake.jpg,2,AU09,0.12214555591344833
handshake.jpg,2,AU10,0.15906699001789093
handshake.jpg,2,AU11,1.0
handshake.jpg,2,AU12,0.027700068429112434
handshake.jpg,2,AU14,0.28017935156822205
handshake.jpg,2,AU15,0.7027305364608765
handshake.jpg,2,AU17,0.540075421333313
handshake.jpg,2,AU20,0.0
handshake.jpg,2,AU23,0.8025447130203247
handshake.jpg,2,AU24,0.6485704779624939
handshake.jpg,2,AU25,0.011511686258018017
handshake.jpg,2,AU26,0.23522840440273285
handshake.jpg,2,AU28,0.43698105216026306
handshake.jpg,2,AU43,0.0438288077712059
business.jpg,0,AU01,0.35558462142944336
business.jpg,0,AU02,0.35563427209854126
business.jpg,0,AU04,0.1472044438123703
business.jpg,0,AU05,0.37064415216445923
business.jpg,0,AU06,0.6328854560852051
business.jpg,0,AU07,1.0
business.jpg,0,AU09,0.18215960264205933
business.jpg,0,AU10,0.07175509631633759
business.jpg,0,AU11,1.0
business.jpg,0,AU12,0.6099954843521118
business.jpg,0,AU14,0.6709049940109253
business.jpg,0,AU15,0.4264216721057892
business.jpg,0,AU17,0.3083123564720154
business.jpg,0,AU20,1.0
business.jpg,0,AU23,0.18084576725959778
business.jpg,0,AU24,0.039070840924978256
business.jpg,0,AU25,0.9995765089988708
business.jpg,0,AU26,0.6675974130630493
business.jpg,0,AU28,0.015765607357025146
business.jpg,0,AU43,0.029613077640533447
by-the-sea.jpg,0,AU01,0.29377415776252747
by-the-sea.jpg,0,AU02,0.13211946189403534
by-the-sea.jpg,0,AU04,0.2864017188549042
by-the-sea.jpg,0,AU05,0.36411264538764954
by-the-sea.jpg,0,AU06,0.15242911875247955
by-the-sea.jpg,0,AU07,0.0
by-the-sea.jpg,0,AU09,0.1967330276966095
by-the-sea.jpg,0,AU10,0.007468595635145903
by-the-sea.jpg,0,AU11,1.0
by-the-sea.jpg,0,AU12,0.06914373487234116
by-the-sea.jpg,0,AU14,0.6136190295219421
by-the-sea.jpg,0,AU15,0.14166943728923798
by-the-sea.jpg,0,AU17,0.4488012492656708
by-the-sea.jpg,0,AU20,1.0
by-the-sea.jpg,0,AU23,0.539498507976532
